"ID Cliente","Zona","País","Tipo de producto","Canal de venta","Prioridad","Fecha pedido","ID Pedido","Fecha envío","Unidades","Precio Unitario","Coste unitario","Importe venta total","Importe Coste total"
"C1447","Europa","Greece","Bebida","Online","Media","5/20/2043","144708669","7/8/2043","1366","47.45","31.79","64816.7","43425.14"
"C3142","Norteamérica","Greenland","Bebida","Offline","Crítica","5/21/2043","314270627","7/9/2043","8517","47.45","31.79","404131.65","270755.43"
"C1282","África","Botswana","Cereales","Offline","Baja","5/22/2043","128239905","7/10/2043","7893","205.7","117.11","1623590.1","924349.23"
"C7820","África","Bahrain","Doméstico","Online","Baja","5/23/2043","782047021","7/11/2043","3947","668.27","502.54","2637661.69","1983525.38"
"C2414","Norteamérica","United States of America","Ropa","Offline","Alta","5/24/2043","241426980","7/12/2043","2463","109.28","35.84","269156.64","88273.92"
"C9709","África","Togo","Cuidado personal","Online","Media","5/25/2043","970932042","7/13/2043","9222","81.73","56.67","753714.06","522610.74"
"C8030","África","Liberia","Cuidado personal","Online","Media","5/26/2043","803057515","7/14/2043","1419","81.73","56.67","115974.87","80414.73"
"C7183","Europa","Luxembourg","Ropa","Online","Baja","5/27/2043","718301856","7/15/2043","336","109.28","35.84","36718.08","12042.24"
"C4564","África","Angola","Cuidado personal","Online","Alta","5/28/2043","456428134","7/16/2043","6083","81.73","56.67","497163.59","344723.61"
"C8977","Norteamérica","Canada","Bebida","Online","Media","5/29/2043","897720181","7/17/2043","4206","47.45","31.79","199574.7","133708.74"
"C6220","Australia y Oceanía","Australia","Verduras","Offline","Alta","5/30/2043","622071492","7/18/2043","3633","154.06","90.93","559699.98","330348.69"
"C2026","Europa","Latvia","Verduras","Online","Media","5/31/2043","202620351","7/19/2043","8719","154.06","90.93","1343249.14","792818.67"
"C4699","Europa","Italy","Alimento infantil","Offline","Baja","6/1/2043","469914281","7/20/2043","6933","255.28","159.42","1769856.24","1105258.86"
"C9367","África","Saudi Arabia","Cosméticos","Offline","Crítica","6/2/2043","936710488","7/21/2043","2304","437.2","263.33","1007308.8","606712.32"
"C3736","Centroamérica y Caribe","Honduras","Material de oficina","Offline","Baja","6/3/2043","373641431","7/22/2043","7657","651.21","524.96","4986314.97","4019618.72"
"C3001","Australia y Oceanía","Federated States of Micronesia","Material de oficina","Offline","Alta","6/4/2043","300184953","7/23/2043","253","651.21","524.96","164756.13","132814.88"
"C3246","Centroamérica y Caribe","Antigua and Barbuda ","Cuidado personal","Offline","Crítica","6/5/2043","324687039","7/24/2043","965","81.73","56.67","78869.45","54686.55"
"C2361","África","Guinea-Bissau","Frutas","Offline","Crítica","6/6/2043","236191737","7/25/2043","3239","9.33","6.92","30219.87","22413.88"
"C8131","Asia","Uzbekistan","Bebida","Offline","Crítica","6/7/2043","813131034","7/26/2043","2397","47.45","31.79","113737.65","76200.63"
"C8705","Centroamérica y Caribe","Nicaragua","Cuidado personal","Online","Alta","6/8/2043","870578372","7/27/2043","2341","81.73","56.67","191329.93","132664.47"
"C1922","Europa","Bosnia and Herzegovina","Snacks","Online","Crítica","6/9/2043","192262303","7/28/2043","3543","152.58","97.44","540590.94","345229.92"
"C4538","África","Rwanda","Doméstico","Online","Baja","6/10/2043","453863942","7/29/2043","7281","668.27","502.54","4865673.87","3658993.74"
"C1524","África","Lebanon","Cuidado personal","Offline","Crítica","6/11/2043","152462613","7/30/2043","5930","81.73","56.67","484658.9","336053.1"
"C6835","Asia","Bhutan","Ropa","Online","Alta","6/12/2043","683556735","7/31/2043","8483","109.28","35.84","927022.24","304030.72"
"C2026","Europa","Latvia","Verduras","Online","Media","6/13/2043","202620351","8/1/2043","8719","154.06","90.93","1343249.14","792818.67"
"C2082","Asia","Japan","Cuidado personal","Offline","Baja","6/14/2043","208216083","8/2/2043","4621","81.73","56.67","377674.33","261872.07"
"C7067","Asia","Maldives","Doméstico","Online","Alta","6/15/2043","706778657","8/3/2043","366","668.27","502.54","244586.82","183929.64"
"C2000","Australia y Oceanía","Fiji","Bebida","Offline","Baja","6/16/2043","200081908","8/4/2043","7538","47.45","31.79","357678.1","239633.02"
"C1490","Centroamérica y Caribe","Dominica","Material de oficina","Online","Crítica","6/17/2043","149069297","8/5/2043","1772","651.21","524.96","1153944.12","930229.12"
"C1602","Australia y Oceanía","Solomon Islands","Bebida","Online","Alta","6/18/2043","160264194","8/6/2043","4591","47.45","31.79","217842.95","145947.89"
"C8758","África","Rwanda","Cuidado personal","Offline","Alta","6/19/2043","875811898","8/7/2043","1058","81.73","56.67","86470.34","59956.86"
"C6485","África","Ethiopia","Cuidado personal","Online","Baja","6/20/2043","648580729","8/8/2043","8306","81.73","56.67","678849.38","470701.02"
"C9641","Australia y Oceanía","Tonga","Cosméticos","Online","Crítica","6/21/2043","964124810","8/9/2043","4811","437.2","263.33","2103369.2","1266880.63"
"C7196","África","Rwanda","Cereales","Offline","Media","6/22/2043","719609487","8/10/2043","7293","205.7","117.11","1500170.1","854083.23"
"C9470","África","Lesotho","Frutas","Offline","Alta","6/23/2043","947097718","8/11/2043","6116","9.33","6.92","57062.28","42322.72"
"C1124","Europa","Norway","Cereales","Online","Media","6/24/2043","112408006","8/12/2043","2882","205.7","117.11","592827.4","337511.02"
"C9106","África","Nigeria","Doméstico","Offline","Media","6/25/2043","910662162","8/13/2043","4025","668.27","502.54","2689786.75","2022723.5"
"C8648","Australia y Oceanía","Federated States of Micronesia","Ropa","Offline","Crítica","6/26/2043","864822137","8/14/2043","8943","109.28","35.84","977291.04","320517.12"
"C7023","Europa","Belgium","Ropa","Offline","Media","6/27/2043","702359235","8/15/2043","2560","109.28","35.84","279756.8","91750.4"
"C6730","Europa","Romania","Verduras","Offline","Media","6/28/2043","673044621","8/16/2043","7715","154.06","90.93","1188572.9","701524.95"
"C9188","África","Senegal","Verduras","Online","Baja","6/29/2043","918880879","8/17/2043","6127","154.06","90.93","943925.62","557128.11"
"C8141","Australia y Oceanía","Australia","Material de oficina","Online","Media","6/30/2043","814168298","8/18/2043","9347","651.21","524.96","6086859.87","4906801.12"
"C8811","Asia","Japan","Alimento infantil","Offline","Baja","7/1/2043","881113231","8/19/2043","9840","255.28","159.42","2511955.2","1568692.8"
"C2092","África","Iran","Frutas","Online","Alta","7/2/2043","209237468","8/20/2043","6871","9.33","6.92","64106.43","47547.32"
"C1708","Australia y Oceanía","Federated States of Micronesia","Frutas","Online","Crítica","7/3/2043","170842397","8/21/2043","4917","9.33","6.92","45875.61","34025.64"
"C5305","Centroamérica y Caribe","Guatemala","Alimento infantil","Offline","Media","7/4/2043","530560958","8/22/2043","3633","255.28","159.42","927432.24","579172.86"
"C7450","Australia y Oceanía","Solomon Islands","Frutas","Offline","Alta","7/5/2043","745095622","8/23/2043","9207","9.33","6.92","85901.31","63712.44"
"C7341","Asia","Indonesia","Cereales","Online","Baja","7/6/2043","734153497","8/24/2043","1189","205.7","117.11","244577.3","139243.79"
"C8423","Australia y Oceanía","Samoa ","Material de oficina","Online","Alta","7/7/2043","842362391","8/25/2043","2606","651.21","524.96","1697053.26","1368045.76"
"C8776","Asia","Indonesia","Cuidado personal","Online","Media","7/8/2043","877616918","8/26/2043","5203","81.73","56.67","425241.19","294854.01"
"C1804","África","Togo","Cuidado personal","Offline","Media","7/9/2043","180418097","8/27/2043","8579","81.73","56.67","701161.67","486171.93"
"C6820","Asia","Turkmenistan","Cuidado personal","Offline","Baja","7/10/2043","682011783","8/28/2043","1297","81.73","56.67","106003.81","73500.99"
"C7789","África","Mauritania","Cárnicos","Online","Media","7/11/2043","778919780","8/29/2043","8527","421.89","364.69","3597456.03","3109711.63"
"C8977","Norteamérica","Canada","Bebida","Online","Media","7/12/2043","897720181","8/30/2043","4206","47.45","31.79","199574.7","133708.74"
"C2079","África","Senegal","Bebida","Offline","Alta","7/13/2043","207990348","8/31/2043","7821","47.45","31.79","371106.45","248629.59"
"C4128","África","Mauritania","Verduras","Offline","Crítica","7/14/2043","412863051","9/1/2043","4206","154.06","90.93","647976.36","382451.58"
"C8520","África","Swaziland","Bebida","Offline","Media","7/15/2043","852058255","9/2/2043","1827","47.45","31.79","86691.15","58080.33"
"C8648","Australia y Oceanía","Federated States of Micronesia","Ropa","Offline","Crítica","7/16/2043","864822137","9/3/2043","8943","109.28","35.84","977291.04","320517.12"
"C1069","África","Oman","Cereales","Offline","Crítica","7/17/2043","106946170","9/4/2043","6603","205.7","117.11","1358237.1","773277.33"
"C4571","África","Pakistan","Verduras","Offline","Baja","7/18/2043","457177865","9/5/2043","7945","154.06","90.93","1224006.7","722438.85"
"C3723","Europa","Italy","Bebida","Online","Alta","7/19/2043","372393023","9/6/2043","8226","47.45","31.79","390323.7","261504.54"
"C8092","África","Botswana","Cosméticos","Online","Crítica","7/20/2043","809267795","9/7/2043","9179","437.2","263.33","4013058.8","2417106.07"
"C3795","África","Benin","Snacks","Offline","Crítica","7/21/2043","379511392","9/8/2043","4709","152.58","97.44","718499.22","458844.96"
"C6742","África","Saudi Arabia","Frutas","Online","Alta","7/22/2043","674206769","9/9/2043","1620","9.33","6.92","15114.6","11210.4"
"C7077","Europa","Poland","Bebida","Online","Crítica","7/23/2043","707739102","9/10/2043","4583","47.45","31.79","217463.35","145693.57"
"C7729","África","South Sudan","Doméstico","Online","Alta","7/24/2043","772954547","9/11/2043","3282","668.27","502.54","2193262.14","1649336.28"
"C9920","África","Lebanon","Alimento infantil","Online","Alta","7/25/2043","992061841","9/12/2043","1999","255.28","159.42","510304.72","318680.58"
"C7358","África","Sierra Leone","Cuidado personal","Offline","Crítica","7/26/2043","735875689","9/13/2043","824","81.73","56.67","67345.52","46696.08"
"C2185","Europa","Luxembourg","Material de oficina","Offline","Alta","7/27/2043","218533360","9/14/2043","7733","651.21","524.96","5035806.93","4059515.68"
"C1896","Norteamérica","Greenland","Cereales","Offline","Alta","7/28/2043","189676654","9/15/2043","8392","205.7","117.11","1726234.4","982787.12"
"C7844","África","Lesotho","Snacks","Offline","Media","7/29/2043","784411656","9/16/2043","3695","152.58","97.44","563783.1","360040.8"
"C7079","África","Liberia","Verduras","Online","Crítica","7/30/2043","707988440","9/17/2043","8367","154.06","90.93","1289020.02","760811.31"
"C8751","Asia","Brunei","Doméstico","Offline","Crítica","7/31/2043","875133836","9/18/2043","404","668.27","502.54","269981.08","203026.16"
"C1781","Centroamérica y Caribe","Dominica","Ropa","Offline","Media","8/1/2043","178100669","9/19/2043","2801","109.28","35.84","306093.28","100387.84"
"C5338","Asia","Myanmar","Doméstico","Offline","Media","8/2/2043","533821237","9/20/2043","8421","668.27","502.54","5627501.67","4231889.34"
"C6773","África","Equatorial Guinea","Cárnicos","Online","Crítica","8/3/2043","677342164","9/21/2043","9453","421.89","364.69","3988126.17","3447414.57"
"C5775","Australia y Oceanía","Kiribati","Snacks","Online","Alta","8/4/2043","577526652","9/22/2043","1825","152.58","97.44","278458.5","177828"
"C3137","Europa","Monaco","Cosméticos","Online","Media","8/5/2043","313789117","9/23/2043","6028","437.2","263.33","2635441.6","1587353.24"
"C5053","Norteamérica","United States of America","Cuidado personal","Offline","Crítica","8/6/2043","505354201","9/24/2043","4393","81.73","56.67","359039.89","248951.31"
"C4085","Australia y Oceanía","Australia","Snacks","Offline","Crítica","8/7/2043","408538901","9/25/2043","4594","152.58","97.44","700952.52","447639.36"
"C6742","África","Saudi Arabia","Frutas","Online","Alta","8/8/2043","674206769","9/26/2043","1620","9.33","6.92","15114.6","11210.4"
"C8529","Europa","France","Cuidado personal","Offline","Crítica","8/9/2043","852918708","9/27/2043","6454","81.73","56.67","527485.42","365748.18"
"C5967","Asia","Vietnam","Frutas","Online","Baja","8/10/2043","596766889","9/28/2043","5439","9.33","6.92","50745.87","37637.88"
"C3225","Asia","Japan","Snacks","Offline","Alta","8/11/2043","322507798","9/29/2043","6079","152.58","97.44","927533.82","592337.76"
"C3657","África","Qatar","Verduras","Online","Alta","8/12/2043","365745437","9/30/2043","1057","154.06","90.93","162841.42","96113.01"
"C5796","Australia y Oceanía","Palau","Cárnicos","Online","Baja","8/13/2043","579687440","10/1/2043","1250","421.89","364.69","527362.5","455862.5"
"C9836","África","Lebanon","Material de oficina","Online","Baja","8/14/2043","983676612","10/2/2043","624","651.21","524.96","406355.04","327575.04"
"C2593","África","Sudan","Snacks","Offline","Baja","8/15/2043","259376752","10/3/2043","4200","152.58","97.44","640836","409248"
"C2120","África","Benin","Cosméticos","Offline","Baja","8/16/2043","212019670","10/4/2043","187","437.2","263.33","81756.4","49242.71"
"C1677","Europa","United Kingdom","Snacks","Offline","Media","8/17/2043","167788970","10/5/2043","1340","152.58","97.44","204457.2","130569.6"
"C7399","Europa","United Kingdom","Cereales","Online","Baja","8/18/2043","739964663","10/6/2043","842","205.7","117.11","173199.4","98606.62"
"C9641","Australia y Oceanía","Tonga","Cosméticos","Online","Crítica","8/19/2043","964124810","10/7/2043","4811","437.2","263.33","2103369.2","1266880.63"
"C6849","África","Burundi","Cosméticos","Offline","Crítica","8/20/2043","684902131","10/8/2043","6615","437.2","263.33","2892078","1741927.95"
"C2031","Europa","San Marino","Bebida","Online","Media","8/21/2043","203154218","10/9/2043","6702","47.45","31.79","318009.9","213056.58"
"C8976","Australia y Oceanía","Palau","Snacks","Offline","Crítica","8/22/2043","897645938","10/10/2043","2236","152.58","97.44","341168.88","217875.84"
"C9360","Asia","Laos","Frutas","Offline","Alta","8/23/2043","936022126","10/11/2043","8602","9.33","6.92","80256.66","59525.84"
"C1418","África","Mali","Verduras","Online","Crítica","8/24/2043","141818320","10/12/2043","6047","154.06","90.93","931600.82","549853.71"
"C5073","Europa","San Marino","Snacks","Offline","Alta","8/25/2043","507386672","10/13/2043","5846","152.58","97.44","891982.68","569634.24"
"C1184","África","Bahrain","Material de oficina","Offline","Media","8/26/2043","118465077","10/14/2043","5304","651.21","524.96","3454017.84","2784387.84"
"C2454","África","Ethiopia","Ropa","Online","Media","8/27/2043","245460593","10/15/2043","6099","109.28","35.84","666498.72","218588.16"
"C8624","África","Republic of the Congo","Snacks","Online","Media","8/28/2043","862446343","10/16/2043","5893","152.58","97.44","899153.94","574213.92"
"C9440","África","Israel","Cárnicos","Offline","Baja","8/29/2043","944031417","10/17/2043","8730","421.89","364.69","3683099.7","3183743.7"
"C2444","Europa","Hungary","Cuidado personal","Offline","Baja","8/30/2043","244443070","10/18/2043","4991","81.73","56.67","407914.43","282839.97"
"C1314","Europa","Greece","Doméstico","Online","Baja","8/31/2043","131419074","10/19/2043","8679","668.27","502.54","5799915.33","4361544.66"
"C6982","Centroamérica y Caribe","Antigua and Barbuda ","Snacks","Online","Alta","9/1/2043","698256099","10/20/2043","8351","152.58","97.44","1274195.58","813721.44"
"C1796","África","Mali","Cárnicos","Offline","Crítica","9/2/2043","179614293","10/21/2043","716","421.89","364.69","302073.24","261118.04"
"C5636","Asia","Malaysia","Cárnicos","Online","Media","9/3/2043","563694608","10/22/2043","8616","421.89","364.69","3635004.24","3142169.04"
"C3370","África","Central African Republic","Material de oficina","Offline","Baja","9/4/2043","337054812","10/23/2043","864","651.21","524.96","562645.44","453565.44"
"C7729","África","South Sudan","Doméstico","Online","Alta","9/5/2043","772954547","10/24/2043","3282","668.27","502.54","2193262.14","1649336.28"
"C2752","Australia y Oceanía","Samoa ","Snacks","Offline","Baja","9/6/2043","275231397","10/25/2043","5941","152.58","97.44","906477.78","578891.04"
"C4335","Asia","South Korea","Doméstico","Offline","Crítica","9/7/2043","433588588","10/26/2043","7353","668.27","502.54","4913789.31","3695176.62"
"C5773","Asia","Kyrgyzstan","Alimento infantil","Online","Crítica","9/8/2043","577306497","10/27/2043","6676","255.28","159.42","1704249.28","1064287.92"
"C5969","África","Liberia","Cereales","Offline","Alta","9/9/2043","596980178","10/28/2043","8556","205.7","117.11","1759969.2","1001993.16"
"C7854","Europa","Hungary","Cárnicos","Online","Media","9/10/2043","785446774","10/29/2043","10","421.89","364.69","4218.9","3646.9"
"C4653","Europa","United Kingdom","Ropa","Online","Baja","9/11/2043","465397441","10/30/2043","300","109.28","35.84","32784","10752"
"C3225","Asia","Japan","Snacks","Offline","Alta","9/12/2043","322507798","10/31/2043","6079","152.58","97.44","927533.82","592337.76"
"C4972","África","Ethiopia","Snacks","Offline","Alta","9/13/2043","497225606","11/1/2043","8961","152.58","97.44","1367269.38","873159.84"
"C3133","África","Democratic Republic of the Congo","Cosméticos","Online","Media","9/14/2043","313368976","11/2/2043","1698","437.2","263.33","742365.6","447134.34"
"C4899","Centroamérica y Caribe","El Salvador","Cuidado personal","Offline","Alta","9/15/2043","489902532","11/3/2043","1901","81.73","56.67","155368.73","107729.67"
"C7770","África","The Gambia","Doméstico","Offline","Baja","9/16/2043","777065837","11/4/2043","9904","668.27","502.54","6618546.08","4977156.16"
"C3388","Centroamérica y Caribe","El Salvador","Doméstico","Online","Baja","9/17/2043","338885152","11/5/2043","2502","668.27","502.54","1672011.54","1257355.08"
"C6448","Centroamérica y Caribe","Antigua and Barbuda ","Cárnicos","Offline","Crítica","9/18/2043","644858682","11/6/2043","6869","421.89","364.69","2897962.41","2505055.61"
"C5294","Europa","Latvia","Cuidado personal","Offline","Crítica","9/19/2043","529457604","11/7/2043","7126","81.73","56.67","582407.98","403830.42"
"C8494","Australia y Oceanía","Federated States of Micronesia","Cárnicos","Offline","Crítica","9/20/2043","849475181","11/8/2043","7438","421.89","364.69","3138017.82","2712564.22"
"C5403","Europa","Spain","Bebida","Offline","Alta","9/21/2043","540324628","11/9/2043","2919","47.45","31.79","138506.55","92795.01"
"C9453","Asia","Philippines","Cárnicos","Offline","Media","9/22/2043","945399129","11/10/2043","3466","421.89","364.69","1462270.74","1264015.54"
"C2768","Europa","Georgia","Frutas","Offline","Baja","9/23/2043","276825702","11/11/2043","7732","9.33","6.92","72139.56","53505.44"
"C9128","Europa","Russia","Alimento infantil","Online","Crítica","9/24/2043","912860286","11/12/2043","4499","255.28","159.42","1148504.72","717230.58"
"C5342","África","Lesotho","Cuidado personal","Offline","Alta","9/25/2043","534210479","11/13/2043","3607","81.73","56.67","294800.11","204408.69"
"C4899","Centroamérica y Caribe","El Salvador","Cuidado personal","Offline","Alta","9/26/2043","489902532","11/14/2043","1901","81.73","56.67","155368.73","107729.67"
"C5305","Centroamérica y Caribe","Guatemala","Alimento infantil","Offline","Media","9/27/2043","530560958","11/15/2043","3633","255.28","159.42","927432.24","579172.86"
"C8624","África","Republic of the Congo","Snacks","Online","Media","9/28/2043","862446343","11/16/2043","5893","152.58","97.44","899153.94","574213.92"
"C1647","Australia y Oceanía","Vanuatu","Material de oficina","Offline","Alta","9/29/2043","164705932","11/17/2043","9000","651.21","524.96","5860890","4724640"
"C4128","África","Mauritania","Verduras","Offline","Crítica","9/30/2043","412863051","11/18/2043","4206","154.06","90.93","647976.36","382451.58"
"C3707","Europa","Russia","Cuidado personal","Offline","Alta","10/1/2043","370786273","11/19/2043","2753","81.73","56.67","225002.69","156012.51"
"C2904","Centroamérica y Caribe","Antigua and Barbuda ","Ropa","Offline","Crítica","10/2/2043","290413558","11/20/2043","8680","109.28","35.84","948550.4","311091.2"
"C8686","África","Rwanda","Bebida","Online","Alta","10/3/2043","868652760","11/21/2043","2510","47.45","31.79","119099.5","79792.9"
"C2478","África","Republic of the Congo","Cárnicos","Offline","Alta","10/4/2043","247850978","11/22/2043","3467","421.89","364.69","1462692.63","1264380.23"
"C1647","Australia y Oceanía","Vanuatu","Material de oficina","Offline","Alta","10/5/2043","164705932","11/23/2043","9000","651.21","524.96","5860890","4724640"
"C1507","África","Nigeria","Ropa","Offline","Media","10/6/2043","150743424","11/24/2043","7184","109.28","35.84","785067.52","257474.56"
"C5400","Australia y Oceanía","Solomon Islands","Doméstico","Offline","Alta","10/7/2043","540046966","11/25/2043","753","668.27","502.54","503207.31","378412.62"
"C3821","Asia","South Korea","Verduras","Online","Media","10/8/2043","382108199","11/26/2043","3162","154.06","90.93","487137.72","287520.66"
"C8054","Australia y Oceanía","Tonga","Snacks","Offline","Crítica","10/9/2043","805413138","11/27/2043","8501","152.58","97.44","1297082.58","828337.44"
"C6328","Europa","Austria","Bebida","Online","Crítica","10/10/2043","632866847","11/28/2043","8219","47.45","31.79","389991.55","261282.01"
"C6791","Asia","Thailand","Bebida","Online","Baja","10/11/2043","679107701","11/29/2043","1915","47.45","31.79","90866.75","60877.85"
"C5707","África","Ghana","Verduras","Offline","Media","10/12/2043","570707833","11/30/2043","3985","154.06","90.93","613929.1","362356.05"
"C7195","Centroamérica y Caribe","Barbados","Verduras","Online","Baja","10/13/2043","719551551","12/1/2043","149","154.06","90.93","22954.94","13548.57"
"C9188","África","Senegal","Verduras","Online","Baja","10/14/2043","918880879","12/2/2043","6127","154.06","90.93","943925.62","557128.11"
"C8591","Europa","Portugal","Doméstico","Offline","Media","10/15/2043","859151303","12/3/2043","818","668.27","502.54","546644.86","411077.72"
"C5970","África","Guinea-Bissau","Material de oficina","Online","Baja","10/16/2043","597047984","12/4/2043","8621","651.21","524.96","5614081.41","4525680.16"
"C8282","África","Kenya","Cosméticos","Offline","Media","10/17/2043","828239381","12/5/2043","3293","437.2","263.33","1439699.6","867145.69"
"C7751","Centroamérica y Caribe","Trinidad and Tobago","Doméstico","Online","Media","10/18/2043","775119197","12/6/2043","3850","668.27","502.54","2572839.5","1934779"
"C7854","Europa","Hungary","Cárnicos","Online","Media","10/19/2043","785446774","12/7/2043","10","421.89","364.69","4218.9","3646.9"
"C8167","África","Seychelles ","Cárnicos","Offline","Alta","10/20/2043","816709744","12/8/2043","1417","421.89","364.69","597818.13","516765.73"
"C2369","Europa","Austria","Frutas","Offline","Media","10/21/2043","236947476","12/9/2043","6879","9.33","6.92","64181.07","47602.68"
"C4187","Europa","Macedonia","Frutas","Online","Baja","10/22/2043","418734729","12/10/2043","1766","9.33","6.92","16476.78","12220.72"
"C2514","África","Cameroon","Doméstico","Offline","Media","10/23/2043","251482903","12/11/2043","8234","668.27","502.54","5502535.18","4137914.36"
"C3455","Europa","Montenegro","Verduras","Online","Media","10/24/2043","345527160","12/12/2043","8020","154.06","90.93","1235561.2","729258.6"
"C4422","Europa","Croatia","Doméstico","Offline","Crítica","10/25/2043","442281520","12/13/2043","9785","668.27","502.54","6539021.95","4917353.9"
"C6220","Australia y Oceanía","Australia","Verduras","Offline","Alta","10/26/2043","622071492","12/14/2043","3633","154.06","90.93","559699.98","330348.69"
"C5621","Australia y Oceanía","Solomon Islands","Verduras","Online","Alta","10/27/2043","562116611","12/15/2043","1651","154.06","90.93","254353.06","150125.43"
"C6730","Europa","Romania","Verduras","Offline","Media","10/28/2043","673044621","12/16/2043","7715","154.06","90.93","1188572.9","701524.95"
"C8347","Europa","Albania","Verduras","Offline","Baja","10/29/2043","834741485","12/17/2043","7410","154.06","90.93","1141584.6","673791.3"
"C8797","África","Angola","Bebida","Offline","Crítica","10/30/2043","879757964","12/18/2043","8787","47.45","31.79","416943.15","279338.73"
"C3531","Australia y Oceanía","Nauru","Cárnicos","Online","Crítica","10/31/2043","353145921","12/19/2043","2580","421.89","364.69","1088476.2","940900.2"
"C4197","África","Democratic Republic of the Congo","Cosméticos","Online","Alta","11/1/2043","419711911","12/20/2043","936","437.2","263.33","409219.2","246476.88"
"C8624","África","Republic of the Congo","Snacks","Online","Media","11/2/2043","862446343","12/21/2043","5893","152.58","97.44","899153.94","574213.92"
"C7318","África","Turkey","Ropa","Offline","Alta","11/3/2043","731806886","12/22/2043","6775","109.28","35.84","740372","242816"
"C4942","Centroamérica y Caribe","Costa Rica","Bebida","Offline","Baja","11/4/2043","494225394","12/23/2043","1132","47.45","31.79","53713.4","35986.28"
"C1768","África","Equatorial Guinea","Cárnicos","Offline","Media","11/5/2043","176898181","12/24/2043","6958","421.89","364.69","2935510.62","2537513.02"
"C7197","Australia y Oceanía","Samoa ","Cereales","Online","Crítica","11/6/2043","719784152","12/25/2043","8981","205.7","117.11","1847391.7","1051764.91"
"C2348","Asia","Vietnam","Cereales","Offline","Crítica","11/7/2043","234824883","12/26/2043","8756","205.7","117.11","1801109.2","1025415.16"
"C9073","Australia y Oceanía","Samoa ","Verduras","Offline","Crítica","11/8/2043","907371413","12/27/2043","220","154.06","90.93","33893.2","20004.6"
"C1447","Europa","Greece","Bebida","Online","Media","11/9/2043","144708669","12/28/2043","1366","47.45","31.79","64816.7","43425.14"
"C5313","África","Burkina Faso","Material de oficina","Offline","Alta","11/10/2043","531375491","12/29/2043","4671","651.21","524.96","3041801.91","2452088.16"
"C1620","África","Mauritius ","Snacks","Online","Media","11/11/2043","162085092","12/30/2043","3435","152.58","97.44","524112.3","334706.4"
"C3646","Australia y Oceanía","Samoa ","Ropa","Offline","Crítica","11/12/2043","364606463","12/31/2043","4010","109.28","35.84","438212.8","143718.4"
"C1739","Asia","Japan","Frutas","Offline","Crítica","11/13/2043","173900973","1/1/2044","17","9.33","6.92","158.61","117.64"
"C7092","África","Seychelles ","Cereales","Online","Baja","11/14/2043","709239423","1/2/2044","8561","205.7","117.11","1760997.7","1002578.71"
"C4067","África","Pakistan","Alimento infantil","Offline","Alta","11/15/2043","406726157","1/3/2044","8163","255.28","159.42","2083850.64","1301345.46"
"C1524","África","Lebanon","Cuidado personal","Offline","Crítica","11/16/2043","152462613","1/4/2044","5930","81.73","56.67","484658.9","336053.1"
"C1282","África","Botswana","Cereales","Offline","Baja","11/17/2043","128239905","1/5/2044","7893","205.7","117.11","1623590.1","924349.23"
"C7768","África","Benin","Snacks","Online","Media","11/18/2043","776895892","1/6/2044","9614","152.58","97.44","1466904.12","936788.16"
"C8936","África","Turkey","Cereales","Online","Media","11/19/2043","893604600","1/7/2044","6314","205.7","117.11","1298789.8","739432.54"
"C3388","Centroamérica y Caribe","El Salvador","Doméstico","Online","Baja","11/20/2043","338885152","1/8/2044","2502","668.27","502.54","1672011.54","1257355.08"
"C1753","Asia","Bangladesh","Material de oficina","Offline","Media","11/21/2043","175304305","1/9/2044","5294","651.21","524.96","3447505.74","2779138.24"
"C4239","Europa","Andorra","Cosméticos","Offline","Baja","11/22/2043","423984134","1/10/2044","5182","437.2","263.33","2265570.4","1364576.06"
"C5147","Asia","Mongolia","Cuidado personal","Online","Crítica","11/23/2043","514738929","1/11/2044","1543","81.73","56.67","126109.39","87441.81"
"C2046","África","Gabon","Alimento infantil","Offline","Crítica","11/24/2043","204677283","1/12/2044","7411","255.28","159.42","1891880.08","1181461.62"
"C6373","África","Syria","Cuidado personal","Offline","Baja","11/25/2043","637397849","1/13/2044","9043","81.73","56.67","739084.39","512466.81"
"C8535","Asia","Bangladesh","Frutas","Offline","Alta","11/26/2043","853583896","1/14/2044","3298","9.33","6.92","30770.34","22822.16"
"C5410","Centroamérica y Caribe","Jamaica","Cuidado personal","Online","Alta","11/27/2043","541034448","1/15/2044","2971","81.73","56.67","242819.83","168366.57"
"C8946","Asia","Maldives","Frutas","Offline","Alta","11/28/2043","894662034","1/16/2044","9232","9.33","6.92","86134.56","63885.44"
"C3458","Europa","Switzerland","Bebida","Offline","Baja","11/29/2043","345889794","1/17/2044","5331","47.45","31.79","252955.95","169472.49"
"C5511","África","Egypt","Snacks","Offline","Alta","11/30/2043","551167190","1/18/2044","1474","152.58","97.44","224902.92","143626.56"
"C3999","Norteamérica","Canada","Cereales","Online","Media","12/1/2043","399910342","1/19/2044","1212","205.7","117.11","249308.4","141937.32"
"C6001","África","Syria","Cereales","Offline","Alta","12/2/2043","600137031","1/20/2044","2739","205.7","117.11","563412.3","320764.29"
"C4645","África","The Gambia","Cosméticos","Online","Crítica","12/3/2043","464588487","1/21/2044","912","437.2","263.33","398726.4","240156.96"
"C4899","África","Sudan","Snacks","Online","Alta","12/4/2043","489918839","1/22/2044","6727","152.58","97.44","1026405.66","655478.88"
